ts_iso,fps,process_ms,physics_ms,draw_calls,primitives,vehicles,ws_msgs_s,ws_kb_s,tick_apply_avg_ms,tick_apply_max_ms,parse_avg_ms,parse_max_ms,latency_avg_ms,latency_max_ms,mem_static_mb,nodes,orphans,render_wait_avg_ms,gpu_upload_avg_ms,worker_wall_avg_ms,worker_wall_max_ms
2026-06-05T18:15:38,160.0,15.678,0.111,68,1282873,2833,11.9,207.1,4.663,7.942,1.397,3.540,22180.15,30030.67,190.7,1112,0,0.073,2.469,9.676,11.339
2026-06-05T18:15:39,160.0,7.475,0.148,68,1282873,2833,6.0,104.2,4.663,7.942,1.377,3.540,22180.15,30030.67,193.0,1112,0,0.002,2.409,10.127,11.952
2026-06-05T18:15:40,158.0,30.032,0.034,68,1282873,2833,10.0,177.6,4.551,7.942,1.434,3.751,23195.91,31310.00,190.7,1112,0,0.231,2.497,9.431,11.960
2026-06-05T18:15:41,160.0,15.615,0.036,71,1283081,2833,17.9,310.7,4.537,7.942,1.485,3.751,23442.74,31310.00,190.8,1115,0,0.002,2.422,10.085,11.735
2026-06-05T18:15:42,160.0,18.494,0.028,71,1283075,2833,6.0,97.7,4.506,7.942,1.562,3.751,23702.58,32029.33,190.8,1115,0,0.081,2.401,9.797,11.362
2026-06-05T18:15:43,159.0,18.407,0.048,71,1283077,2833,9.0,151.9,4.530,7.942,1.499,3.751,24449.88,32246.00,190.8,1115,0,0.094,2.416,9.753,11.659
2026-06-05T18:15:44,160.0,8.181,0.033,71,1283079,2833,6.0,103.6,4.530,7.942,1.544,4.057,24449.88,32246.00,192.5,1115,0,0.002,2.351,10.148,11.399
2026-06-05T18:15:45,160.0,24.521,0.077,71,1283079,2833,12.0,208.4,4.540,7.942,1.489,4.057,25211.51,33253.33,190.8,1115,0,0.082,2.389,9.695,11.637
2026-06-05T18:15:46,160.0,15.257,0.025,71,1283081,2833,12.0,208.4,4.503,7.942,1.547,4.057,25455.52,33253.33,190.8,1115,0,0.002,2.251,10.236,11.736
2026-06-05T18:15:47,160.0,22.279,0.026,68,1283255,2834,5.9,103.1,4.473,7.942,1.592,4.057,25966.88,34119.67,190.7,1112,0,0.002,2.688,9.763,11.572
2026-06-05T18:15:49,160.0,22.279,0.026,112,1284217,2834,4.4,71.0,4.473,7.942,1.615,4.057,25966.88,34119.67,220.3,2776,0,0.076,2.578,9.877,23.489
2026-06-05T18:15:50,99.0,30.626,0.092,112,1283831,2833,20.9,348.6,4.516,7.942,1.611,5.416,26752.93,35288.00,221.4,2776,0,0.003,2.919,9.638,12.621
2026-06-05T18:15:51,156.0,29.165,0.100,112,1167533,2530,331.9,314.7,4.509,7.942,0.221,4.432,27779.58,35627.00,197.6,1524,0,0.007,3.066,9.292,12.718
2026-06-05T18:15:52,160.0,16.331,0.098,68,1131963,2440,136.2,550.3,4.418,7.942,0.626,5.186,29145.95,35627.00,190.3,1112,0,0.067,2.257,8.997,17.912
2026-06-05T18:15:53,159.0,19.563,0.111,68,1131965,2440,10.0,177.5,4.410,7.942,0.815,5.186,29549.97,35627.00,190.3,1112,0,0.014,2.500,9.630,11.213
2026-06-05T18:15:54,156.0,47.534,0.146,112,1132553,2439,7.0,106.8,4.398,7.942,0.953,5.186,29749.72,35627.00,192.0,1176,0,0.002,2.312,10.267,12.407
2026-06-05T18:15:55,159.0,22.905,0.153,82,1121193,2409,64.6,444.5,4.308,7.942,0.467,2.018,30903.72,35627.00,190.2,1112,0,0.232,2.409,9.098,24.069
2026-06-05T18:15:56,159.0,20.104,0.105,82,1121193,2409,10.0,174.6,4.235,7.942,0.554,2.018,31233.41,35627.00,190.2,1112,0,0.087,2.180,10.023,11.672
2026-06-05T18:15:57,160.0,15.558,0.123,82,1121195,2409,4.0,54.4,4.147,7.173,0.597,2.018,31408.64,35627.00,190.7,1112,0,0.013,2.178,10.235,12.693
2026-06-05T18:15:58,160.0,10.922,0.096,82,1121191,2409,1.0,17.9,4.102,7.173,0.615,2.018,31583.32,35627.00,190.7,1112,0,0.002,1.935,10.512,11.955
2026-06-05T18:15:59,159.0,20.902,0.034,82,1120805,2408,8.0,123.7,3.989,7.173,0.689,2.018,32088.76,36235.33,190.2,1112,0,0.095,2.356,9.625,11.833
2026-06-05T18:16:00,161.0,6.976,0.036,82,1120807,2408,5.0,87.1,3.962,7.173,0.770,2.018,32264.22,36623.33,190.2,1112,0,0.002,2.434,10.081,12.040
2026-06-05T18:16:01,160.0,13.690,0.028,82,1120807,2408,11.0,165.9,3.927,7.173,0.937,2.091,32617.65,37251.00,190.2,1112,0,0.043,2.338,9.730,24.078
2026-06-05T18:16:02,160.0,17.022,0.028,82,1120811,2408,0.0,0.0,3.927,7.173,0.937,2.091,32617.65,37251.00,190.2,1112,0,0.002,2.381,10.135,11.863
2026-06-05T18:16:03,160.0,13.704,0.111,82,1120803,2408,5.0,87.2,3.935,7.173,0.984,2.389,32794.68,37660.33,190.2,1112,0,0.002,2.448,10.035,11.442
2026-06-05T18:16:04,160.0,7.512,0.034,82,1888805,4408,7.0,799.2,3.961,7.173,1.157,4.614,32988.59,39156.00,196.8,1112,0,0.952,2.425,10.179,12.846
2026-06-05T18:16:05,157.0,26.861,0.025,82,1888807,4408,1.0,18.0,3.961,7.173,1.221,4.614,32988.59,39156.00,197.4,1112,0,2.055,2.700,9.960,10.971
2026-06-05T18:16:06,155.0,17.921,0.121,82,1888807,4408,2.0,36.2,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.811,2.769,10.266,11.744
2026-06-05T18:16:07,155.0,7.212,0.025,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,1.280,2.781,9.337,10.726
2026-06-05T18:16:08,161.0,7.577,0.026,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,0.002,2.721,9.801,11.397
2026-06-05T18:16:09,160.0,7.933,0.028,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.798,2.696,10.085,10.413
2026-06-05T18:16:10,156.0,6.891,0.025,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.803,2.720,10.180,10.595
2026-06-05T18:16:11,155.0,6.883,0.024,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.429,2.764,9.486,10.484
2026-06-05T18:16:12,161.0,7.173,0.047,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.632,2.757,9.865,10.376
2026-06-05T18:16:13,160.0,6.858,0.028,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,1.135,2.698,9.779,12.999
2026-06-05T18:16:14,160.0,7.773,0.111,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,0.002,2.774,9.705,10.353
2026-06-05T18:16:15,160.0,6.511,0.137,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,0.002,2.686,9.782,11.433
2026-06-05T18:16:16,160.0,7.727,0.029,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,0.003,2.835,9.639,11.005
2026-06-05T18:16:17,159.0,9.567,0.152,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,0.002,2.720,9.753,11.326
2026-06-05T18:16:18,160.0,7.940,0.076,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,1.098,2.813,10.358,13.038
2026-06-05T18:16:19,148.0,9.100,0.029,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,3.094,2.900,11.122,13.659
2026-06-05T18:16:20,142.0,8.210,0.026,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,3.391,2.878,11.716,13.474
2026-06-05T18:16:21,152.0,8.327,0.024,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,1.611,2.689,10.111,12.651
2026-06-05T18:16:22,155.0,7.611,0.023,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.072,2.776,9.246,10.777
2026-06-05T18:16:23,162.0,7.652,0.034,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.846,2.673,10.150,10.955
2026-06-05T18:16:24,155.0,7.022,0.025,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.771,2.728,10.116,11.183
2026-06-05T18:16:25,155.0,7.549,0.027,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.734,2.761,10.063,10.309
2026-06-05T18:16:26,156.0,6.941,0.023,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,1.884,2.713,9.253,10.115
2026-06-05T18:16:27,161.0,7.479,0.024,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.963,2.663,10.432,14.302
2026-06-05T18:16:28,154.0,13.232,0.027,82,1888805,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.918,2.708,10.373,11.129
2026-06-05T18:16:29,155.0,7.177,0.021,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.629,2.750,9.812,12.478
2026-06-05T18:16:30,159.0,7.904,0.119,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.108,2.785,9.195,9.492
2026-06-05T18:16:31,160.0,7.332,0.027,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.796,2.689,10.143,10.334
2026-06-05T18:16:32,158.0,7.491,0.023,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.520,2.758,9.540,10.720
2026-06-05T18:16:33,159.0,7.485,0.024,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,3.257,2.935,11.415,12.232
2026-06-05T18:16:34,139.0,8.308,0.026,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,3.564,2.871,11.981,12.649
2026-06-05T18:16:35,137.0,8.186,0.027,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,3.915,2.355,11.816,14.474
2026-06-05T18:16:36,136.0,9.335,0.025,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.668,2.858,10.203,16.192
2026-06-05T18:16:37,157.0,11.498,0.132,82,1888805,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.072,2.689,10.234,13.829
2026-06-05T18:16:38,160.0,9.078,0.150,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,0.002,2.677,9.805,11.350
2026-06-05T18:16:39,160.0,7.616,0.172,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,0.002,2.728,9.749,11.186
2026-06-05T18:16:40,160.0,7.468,0.172,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.466,2.676,10.283,11.214
2026-06-05T18:16:41,154.0,7.660,0.101,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.781,2.725,10.228,14.032
2026-06-05T18:16:42,158.0,8.124,0.115,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,0.211,2.603,9.883,11.727
2026-06-05T18:16:43,160.0,7.867,0.111,82,1888801,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.597,2.741,9.814,10.578
2026-06-05T18:16:44,159.0,7.194,0.159,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.861,2.747,10.303,12.927
2026-06-05T18:16:45,152.0,8.006,0.121,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.703,2.828,10.118,11.768
2026-06-05T18:16:46,157.0,7.068,0.126,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,2.643,2.752,10.351,12.544
2026-06-05T18:16:47,152.0,7.375,0.126,82,1888803,4408,0.0,0.0,3.972,7.173,1.267,4.614,33205.40,40293.67,197.4,1112,0,3.380,2.548,10.981,13.532
2026-06-05T18:16:48,147.0,8.713,0.024,82,1889189,4409,10.9,179.1,4.075,10.132,1.476,4.614,34931.22,82499.33,199.1,1112,0,3.018,2.621,10.278,13.592
2026-06-05T18:16:49,149.0,36.579,0.025,82,1889195,4409,0.0,0.0,4.075,10.132,1.476,4.614,34931.22,82499.33,199.1,1112,0,2.636,2.707,9.758,10.672
2026-06-05T18:16:50,154.0,34.192,0.160,82,1889191,4409,18.0,322.3,4.225,14.243,2.288,7.055,35804.45,83394.67,204.1,1112,0,3.025,2.698,10.579,11.494
2026-06-05T18:16:51,149.0,29.049,0.025,82,1889197,4409,9.0,160.7,4.419,14.243,2.452,7.055,37560.47,84087.00,199.1,1112,0,3.592,2.548,11.429,15.424
2026-06-05T18:16:52,138.0,34.351,0.023,82,1889195,4409,9.9,166.5,4.537,14.243,2.664,7.055,38435.76,84539.67,199.1,1112,0,2.822,2.692,10.184,12.124
2026-06-05T18:16:53,152.0,8.920,0.026,82,1889195,4409,9.0,161.3,4.682,14.243,2.992,7.055,39326.94,85329.33,199.1,1112,0,2.672,2.707,9.883,11.457
2026-06-05T18:16:54,150.0,39.256,0.023,82,1889193,4409,9.0,161.4,4.824,14.243,3.326,7.055,40226.73,86360.00,199.1,1112,0,2.667,2.752,9.893,12.426
2026-06-05T18:16:55,154.0,37.092,0.027,82,1889195,4409,9.0,160.6,4.958,14.243,3.506,7.055,41138.62,86987.67,199.1,1112,0,3.124,2.681,10.695,13.302
2026-06-05T18:16:56,151.0,29.460,0.030,82,1889193,4409,0.0,0.0,4.958,14.243,3.506,7.055,41138.62,86987.67,199.1,1112,0,2.670,2.635,9.735,10.537
2026-06-05T18:16:57,157.0,28.931,0.029,82,1889189,4409,8.9,160.5,5.033,14.243,3.601,7.055,42059.55,88064.33,199.1,1112,0,2.442,2.801,9.528,10.619
2026-06-05T18:16:58,160.0,7.709,0.025,82,1889193,4409,17.9,322.1,5.265,14.243,3.940,6.859,43909.10,88992.00,199.1,1112,0,2.753,2.715,10.132,11.845
2026-06-05T18:16:59,150.0,34.788,0.023,82,1888813,4408,10.0,160.8,5.390,14.243,4.236,6.859,44837.54,89450.33,199.1,1112,0,2.785,2.700,9.986,12.892
2026-06-05T18:17:00,157.0,29.192,0.024,82,1888811,4408,9.0,160.8,5.473,14.243,4.036,6.859,45780.64,90270.00,199.1,1112,0,1.250,2.763,9.740,11.907
2026-06-05T18:17:01,155.0,27.207,0.027,82,1888811,4408,17.0,295.5,5.743,14.243,3.784,6.859,48569.53,90758.33,199.1,1112,0,2.847,2.693,11.187,36.964
2026-06-05T18:17:02,142.0,33.207,0.023,82,1888811,4408,0.0,0.0,5.743,14.243,3.784,6.859,48569.53,90758.33,199.1,1112,0,2.697,2.758,9.968,11.265
2026-06-05T18:17:03,157.0,9.594,0.024,82,1888419,4407,10.0,161.1,5.855,14.243,3.617,6.859,49520.28,91731.67,199.1,1112,0,1.556,2.707,9.488,11.152
2026-06-05T18:17:04,158.0,30.160,0.024,82,1888427,4407,9.0,160.6,5.978,14.243,3.468,6.828,50471.80,91928.33,199.1,1112,0,0.139,2.634,9.852,11.853
2026-06-05T18:17:05,161.0,7.596,0.025,82,1888807,4408,18.0,322.4,6.188,14.243,3.218,6.793,52374.84,93125.00,199.1,1112,0,1.981,2.701,9.240,11.124
2026-06-05T18:17:06,156.0,33.932,0.075,82,1888043,4406,2.0,0.1,6.188,14.243,3.076,6.793,52374.84,93125.00,199.1,1112,0,2.759,2.772,10.042,12.332
2026-06-05T18:17:07,149.0,51.459,0.026,82,1887653,4405,19.0,322.0,6.428,14.243,2.929,6.793,54314.86,94198.33,199.1,1112,0,2.630,2.662,9.665,10.841
2026-06-05T18:17:08,154.0,38.523,0.027,82,1886891,4403,11.0,161.3,6.577,14.243,2.931,6.793,55283.62,94984.67,199.1,1112,0,2.732,2.711,9.710,11.822
2026-06-05T18:17:09,154.0,31.148,0.026,82,1886893,4403,0.0,0.0,6.577,14.243,2.931,6.793,55283.62,94984.67,199.1,1112,0,2.857,2.725,10.259,12.093
2026-06-05T18:17:10,149.0,29.863,0.035,82,1886887,4403,8.9,160.4,6.671,14.243,2.898,6.793,56269.44,96011.33,199.1,1112,0,2.821,2.678,10.119,11.930
2026-06-05T18:17:11,151.0,34.379,0.033,82,1886891,4403,9.9,166.3,6.792,14.243,2.889,6.793,57259.38,96609.00,199.1,1112,0,2.651,2.786,9.938,11.824
2026-06-05T18:17:12,157.0,26.840,0.024,82,1886891,4403,10.9,196.5,6.888,14.243,2.655,5.405,59252.68,97584.67,199.1,1112,0,2.716,2.758,9.949,11.628
2026-06-05T18:17:13,151.0,8.526,0.045,82,1886889,4403,9.0,161.2,7.014,14.243,2.746,5.195,60260.64,98382.00,199.1,1112,0,2.631,2.740,9.822,12.236
2026-06-05T18:17:14,150.0,39.828,0.025,82,1886891,4403,17.9,321.3,7.252,14.515,2.670,5.279,62237.52,98416.67,199.1,1112,0,2.807,2.693,10.032,12.123
2026-06-05T18:17:15,146.0,33.197,0.025,82,1886893,4403,9.0,161.3,7.404,14.515,2.507,5.279,63244.06,99065.00,199.1,1112,0,3.051,2.677,10.667,12.556
2026-06-05T18:17:16,148.0,29.434,0.029,82,1886891,4403,17.9,321.6,7.625,14.745,2.810,6.241,65252.71,99749.33,199.1,1112,0,2.858,2.737,10.204,13.293
2026-06-05T18:17:17,150.0,41.414,0.026,82,1886893,4403,9.0,161.0,7.729,14.745,3.145,6.895,66274.55,100451.00,199.1,1112,0,2.937,2.730,10.386,12.348
2026-06-05T18:17:18,149.0,29.709,0.029,82,1886891,4403,10.0,167.1,7.811,14.745,3.081,6.895,67307.09,101095.67,199.1,1112,0,2.811,2.686,10.487,31.185
2026-06-05T18:17:19,149.0,26.489,0.024,82,1886893,4403,0.0,0.0,7.811,14.745,3.081,6.895,67307.09,101095.67,199.1,1112,0,2.807,2.642,10.050,11.164
2026-06-05T18:17:20,156.0,28.808,0.021,82,1886885,4403,9.0,160.8,7.944,14.745,3.265,6.895,68355.51,102184.33,199.1,1112,0,2.502,2.753,9.559,10.040
2026-06-05T18:17:21,161.0,7.458,0.075,82,1886887,4403,1.0,17.9,7.944,14.745,3.321,6.895,68355.51,102184.33,199.7,1112,0,2.460,2.792,9.556,9.962
2026-06-05T18:17:22,154.0,28.449,0.023,82,1887271,4404,11.0,198.2,8.135,14.745,3.456,6.895,70504.65,103854.00,199.1,1112,0,2.669,2.739,9.837,10.634
2026-06-05T18:17:23,157.0,8.462,0.059,82,1886507,4402,10.9,160.5,8.262,14.745,3.622,7.078,71598.02,104631.33,199.1,1112,0,2.967,2.729,10.482,14.223
2026-06-05T18:17:24,149.0,33.914,0.024,82,1886507,4402,11.9,215.1,8.457,14.745,3.370,7.078,73806.56,105152.00,199.1,1112,0,2.628,2.705,9.639,11.877
2026-06-05T18:17:25,154.0,29.814,0.022,82,1886509,4402,0.0,0.0,8.457,14.745,3.370,7.078,73806.56,105152.00,199.1,1112,0,2.781,2.710,10.132,11.161
2026-06-05T18:17:26,150.0,34.082,0.023,82,1886501,4402,18.0,322.3,8.757,14.745,2.919,7.078,76046.94,106179.33,199.1,1112,0,2.656,2.787,9.916,11.138
2026-06-05T18:17:27,154.0,8.348,0.025,82,1886123,4401,8.0,128.6,8.757,14.745,3.002,7.078,76046.94,106179.33,202.1,1112,0,3.188,2.510,10.614,12.158
2026-06-05T18:17:28,146.0,45.249,0.026,82,1886121,4401,12.9,184.8,8.860,14.745,2.844,7.078,78301.60,107280.67,199.1,1112,0,2.712,2.657,9.914,11.613
2026-06-05T18:17:29,157.0,28.680,0.026,82,1885739,4400,9.0,161.0,8.969,14.745,2.609,6.729,79437.44,107692.00,199.1,1112,0,2.583,2.740,9.694,11.427
2026-06-05T18:17:30,158.0,28.525,0.024,82,1885739,4400,9.0,160.9,9.072,14.745,2.625,6.729,80583.24,108357.67,199.1,1112,0,2.892,2.659,10.260,12.235
2026-06-05T18:17:31,156.0,7.712,0.122,82,1885737,4400,18.0,321.9,9.328,14.745,2.818,6.729,82925.28,109590.33,199.1,1112,0,3.251,2.609,10.834,15.473
2026-06-05T18:17:32,147.0,29.881,0.031,82,1885741,4400,0.0,0.0,9.328,14.745,2.818,6.729,82925.28,109590.33,199.1,1112,0,2.698,2.761,9.992,11.432
2026-06-05T18:17:33,155.0,7.102,0.024,82,1885349,4399,18.9,321.2,9.606,14.745,3.013,6.289,85313.01,110831.67,199.1,1112,0,2.934,2.727,10.215,13.476
2026-06-05T18:17:34,148.0,29.520,0.023,82,1885357,4399,0.0,0.0,9.606,14.745,3.013,6.289,85313.01,110831.67,199.1,1112,0,2.702,2.757,9.972,10.869
2026-06-05T18:17:35,158.0,8.779,0.028,82,1885349,4399,8.9,160.2,9.694,14.745,3.002,6.289,86527.94,112134.00,199.1,1112,0,2.818,2.665,10.035,11.434
2026-06-05T18:17:36,152.0,27.584,0.105,82,1885353,4399,9.0,161.0,9.852,14.745,3.069,6.289,87745.82,113083.67,199.1,1112,0,2.501,2.830,9.720,11.311
2026-06-05T18:17:37,152.0,42.198,0.023,82,1885357,4399,9.0,160.5,10.029,14.745,2.946,6.289,88963.60,113287.33,199.1,1112,0,3.022,2.680,10.522,12.998
2026-06-05T18:17:38,149.0,29.586,0.026,82,1885741,4400,9.9,166.0,10.197,14.745,3.070,4.924,90180.05,114088.00,199.1,1112,0,2.717,2.737,10.097,11.384
2026-06-05T18:17:39,150.0,30.110,0.025,82,1885357,4399,10.0,161.1,10.335,14.745,2.882,4.924,91412.49,114785.67,199.1,1112,0,2.602,2.727,9.767,10.886
2026-06-05T18:17:40,155.0,28.727,0.028,82,1885359,4399,0.0,0.0,10.335,14.745,2.882,4.924,91412.49,114785.67,199.1,1112,0,2.866,2.672,10.248,12.045
2026-06-05T18:17:41,149.0,35.686,0.026,82,1885353,4399,17.9,320.6,10.631,14.745,2.687,6.027,93909.23,116063.33,199.1,1112,0,3.443,2.511,11.118,12.592
2026-06-05T18:17:42,147.0,29.196,0.023,82,1884975,4398,1.0,0.0,10.631,14.745,2.676,6.027,93909.23,116063.33,199.1,1112,0,3.034,2.636,10.462,12.624
2026-06-05T18:17:43,148.0,30.114,0.027,82,1884969,4398,11.0,197.2,10.727,14.745,2.604,6.027,96412.04,117338.67,199.1,1112,0,3.412,2.465,11.027,12.382
2026-06-05T18:17:44,149.0,8.347,0.033,82,1884973,4398,2.0,36.3,10.727,14.745,2.642,6.027,96412.04,117338.67,200.2,1112,0,2.749,2.764,10.345,11.637
2026-06-05T18:17:45,146.0,28.017,0.137,82,1884971,4398,10.0,179.0,10.896,14.745,2.658,6.027,98915.51,118677.00,199.1,1112,0,3.028,2.654,10.647,12.019
2026-06-05T18:17:46,153.0,10.773,0.107,82,1884591,4397,18.9,320.5,11.101,14.745,2.689,6.027,100729.86,119551.00,199.1,1112,0,2.343,2.720,9.223,10.867
2026-06-05T18:17:47,158.0,28.256,0.173,82,1884591,4397,6.0,97.6,11.101,14.745,2.616,5.641,100729.86,119551.00,202.0,1112,0,1.821,2.703,9.870,26.603
2026-06-05T18:17:48,157.0,19.442,0.158,82,1884205,4396,13.9,229.1,11.090,14.745,2.485,5.641,101921.07,120937.67,199.1,1112,0,3.122,2.637,10.574,12.503
2026-06-05T18:17:49,151.0,30.021,0.162,82,1883823,4395,1.0,0.0,11.090,14.745,2.463,5.641,101921.07,120937.67,199.1,1112,0,0.931,2.632,9.701,12.675
2026-06-05T18:17:50,156.0,36.602,0.156,82,1883819,4395,9.0,160.9,11.123,14.745,2.604,5.641,102516.58,121902.00,199.1,1112,0,3.007,2.706,10.522,13.766
2026-06-05T18:17:51,145.0,28.090,0.103,82,1883823,4395,9.0,160.2,11.135,14.745,2.595,5.641,103115.73,122432.67,199.1,1112,0,2.713,2.703,9.959,11.022
2026-06-05T18:17:52,157.0,8.790,0.125,82,1883819,4395,11.9,214.7,11.057,14.745,2.561,5.641,103731.86,123972.33,204.0,1112,0,0.002,2.745,9.719,11.258
2026-06-05T18:17:53,156.0,30.080,0.090,82,1883823,4395,0.0,0.0,11.015,14.745,2.561,5.641,104330.70,123972.33,199.1,1112,0,0.002,2.699,9.785,11.464
2026-06-05T18:17:54,156.0,39.538,0.140,82,1883435,4394,19.0,321.8,10.983,14.745,2.343,5.294,105518.29,124842.33,199.1,1112,0,2.787,2.611,10.795,12.747
2026-06-05T18:17:55,148.0,28.799,0.109,85,1883633,4394,0.0,0.0,10.983,14.745,2.343,5.294,105518.29,124842.33,199.1,1115,0,2.717,2.683,10.056,11.975
2026-06-05T18:17:56,155.0,29.367,0.025,68,1882297,4394,10.0,160.5,10.984,14.745,2.337,5.294,106108.91,125864.00,199.1,1112,0,0.860,2.684,9.946,11.389
2026-06-05T18:17:59,161.0,8.024,0.112,112,1883289,4394,3.8,67.8,10.984,14.745,2.426,6.680,106108.91,125864.00,253.9,4016,0,2.328,2.726,10.245,11.232
2026-06-05T18:18:00,113.0,47.953,0.314,68,1601985,3664,751.8,470.5,10.793,14.745,0.003,0.009,109129.99,128706.67,197.2,1112,0,1.763,2.900,9.498,11.481
2026-06-05T18:18:01,160.0,22.693,0.087,68,1601985,3664,17.0,285.6,10.573,14.745,0.516,3.694,110885.68,128706.67,197.2,1112,0,1.014,2.589,9.538,12.201
2026-06-05T18:18:02,153.0,29.523,0.094,82,1602735,3663,24.9,399.6,10.498,14.745,1.358,4.096,112555.15,128706.67,197.2,1112,0,0.504,2.713,9.183,11.113
2026-06-05T18:18:03,158.0,21.359,0.222,84,1602883,3663,9.0,139.2,10.449,14.745,1.806,4.235,113098.11,128948.00,197.2,1112,0,0.622,2.788,9.933,28.575
2026-06-05T18:18:04,158.0,34.907,0.237,84,1602497,3662,17.9,284.8,10.332,14.745,2.685,5.309,114167.65,128948.00,197.8,1112,0,0.003,2.790,9.714,10.522
2026-06-05T18:18:05,158.0,24.323,0.032,84,1602883,3663,21.5,370.0,10.125,14.745,2.685,5.309,116176.14,129275.00,197.2,1112,0,0.003,2.887,9.572,11.648
2026-06-05T18:18:06,159.0,27.929,0.887,82,1602735,3663,1.0,18.0,10.125,14.745,2.700,5.309,116176.14,129275.00,197.8,1112,0,0.180,2.655,9.851,12.360
2026-06-05T18:18:07,160.0,8.151,0.037,82,1602729,3663,1.0,17.9,9.976,14.745,2.708,5.309,116671.59,130090.67,197.8,1112,0,0.003,2.755,9.727,10.706
2026-06-05T18:18:08,160.0,24.850,0.032,82,1602727,3663,9.0,152.3,9.750,14.745,2.729,5.309,117669.23,130464.33,197.2,1112,0,0.003,2.673,9.807,11.033
